direction,year,month,day,class,class_count
QB,24,4,6,7,22
QB,24,4,25,1,89
QB,24,5,8,8,66
QB,24,2,3,12,37
QB,24,1,17,13,1
QB,24,1,19,11,23
QB,24,8,19,3,5912
QB,24,7,21,5,1171
QB,24,6,24,5,3441
QB,24,1,9,10,11
QB,24,7,27,12,35
QB,24,5,31,11,35
QB,24,6,2,14,6
QB,24,7,18,10,20
QB,24,5,23,1,111
QB,24,6,16,2,40408
QB,24,5,24,5,3156
QB,24,5,11,6,248
QB,24,3,11,2,28873
QB,24,6,11,8,235
QB,24,7,3,9,1313
QB,24,7,8,1,124
QB,24,4,5,9,1359
QB,24,2,12,6,640
QB,24,8,21,8,302
QB,24,3,10,4,163
QB,24,7,22,1,118
QB,24,3,23,8,119
QB,24,2,9,12,49
QB,24,7,16,8,257
QB,24,4,12,8,257
QB,24,7,19,4,396
QB,24,2,22,4,214
QB,24,3,23,1,25
QB,24,6,13,1,131
QB,24,7,25,10,14
QB,24,8,7,12,64
QB,24,3,22,12,58
QB,24,3,4,13,3
QB,24,4,29,13,2
QB,24,5,11,2,35612
QB,24,2,9,5,2935
QB,24,8,28,1,120
QB,24,4,11,4,230
QB,24,8,1,7,48
QB,24,2,10,1,74
QB,24,6,20,11,35
QB,25,1,7,2,11633
QB,24,2,14,3,6142
QB,24,6,13,2,32237
QB,24,6,20,9,1539
QB,24,8,17,5,2035
QB,24,3,14,10,19
QB,24,3,15,3,5233
QB,24,4,1,3,5416
QB,24,7,20,6,282
QB,24,6,3,14,18
QB,24,6,21,11,28
QB,24,8,8,8,278
QB,24,3,8,1,67
QB,24,5,9,6,192
QB,24,3,14,12,36
QB,24,5,19,14,10
QB,24,5,22,7,41
QB,24,8,15,11,39
QB,24,7,3,8,187
QB,24,1,18,12,55
QB,24,5,9,1,48
QB,24,3,3,1,71
QB,24,2,15,1,36
QB,24,3,2,2,35082
QB,24,8,17,3,4237
QB,24,5,23,9,1617
QB,24,5,30,6,679
QB,24,6,7,5,3390
QB,24,8,24,5,2115
QB,24,7,27,3,4529
QB,24,5,17,7,33
QB,24,6,25,6,696
QB,24,8,1,8,294
QB,24,4,23,5,1119
QB,24,1,1,6,44
QB,24,6,25,10,13
QB,24,2,10,7,30
QB,24,5,14,11,34
QB,24,6,18,14,20
QB,24,6,7,9,1455
QB,24,1,17,3,6398
QB,24,5,16,2,27260
QB,24,6,26,2,28452
QB,24,7,18,2,28315
QB,24,3,14,14,37
QB,24,7,9,6,687
QB,24,7,19,5,3397
QB,24,5,26,4,191
QB,24,2,24,8,156
QB,24,3,28,11,37
QB,24,2,20,9,1459
QB,24,3,28,5,2979
QB,24,8,8,5,3541
QB,24,5,3,9,1390
QB,24,8,27,6,693
QB,24,5,30,7,43
QB,24,8,30,7,45
QB,24,3,9,10,10
QB,24,4,11,1,36
QB,24,2,28,2,32589
QB,24,5,10,3,5274
QB,24,2,8,9,1505
QB,24,7,2,4,251
QB,24,3,12,8,231
QB,24,2,2,3,6043
QB,24,4,4,7,53
QB,24,8,28,9,1790
QB,24,7,9,8,237
QB,24,3,30,8,142
QB,24,1,13,6,235
QB,24,1,14,9,392
QB,24,6,3,1,120
QB,24,6,1,8,37
QB,24,8,11,7,17
QB,24,3,8,12,39
QB,24,8,11,12,27
QB,25,2,10,3,1381
QB,24,1,5,3,4375
QB,24,3,23,5,1276
QB,24,8,2,7,37
QB,24,2,21,11,35
QB,24,3,5,14,45
QB,24,4,7,6,141
QB,24,1,2,12,23
QB,24,1,3,11,36
QB,24,6,25,7,42
QB,24,3,30,7,20
QB,24,5,11,11,18
QB,24,5,26,9,391
QB,24,3,29,2,28028
QB,24,7,30,3,6247
QB,24,4,10,5,3208
QB,24,2,9,3,5958
QB,24,8,31,9,690
QB,24,7,16,4,366
QB,24,4,8,9,1353
QB,24,7,24,5,3802
QB,24,4,9,3,5573
QB,25,1,8,2,11996
QB,24,2,4,5,1021
QB,24,7,15,14,70
QB,24,5,5,1,45
QB,24,3,10,12,18
QB,24,8,12,6,641
QB,24,6,4,9,1603
QB,24,7,27,8,159
QB,24,5,27,9,531
QB,24,1,11,12,63
QB,24,5,20,1,107
QB,24,5,26,7,12
QB,24,5,8,7,12
QB,25,1,23,2,11042
QB,25,1,3,2,12349
QB,24,7,6,11,18
QB,25,1,16,5,2363
QB,24,1,1,2,40168
QB,24,5,26,2,35367
QB,24,8,18,2,37010
QB,24,1,29,2,33015
QB,24,1,2,5,3112
QB,24,8,8,12,59
QB,24,5,19,5,1022
QB,24,6,8,8,142
QB,24,2,10,6,232
QB,24,6,12,1,128
QB,24,5,18,8,148
QB,24,3,7,4,237
QB,24,2,11,6,77
QB,24,7,11,12,15
QB,24,2,21,2,31902
QB,24,3,29,3,5126
QB,24,5,28,1,122
QB,24,6,17,4,265
QB,25,2,12,3,1894
QB,24,7,13,8,175
QB,24,2,15,12,52
QB,24,3,16,11,17
QB,25,3,19,3,2467
QB,24,5,23,10,25
QB,24,4,2,11,38
QB,24,3,28,2,27500
QB,24,8,25,2,38589
QB,24,7,30,2,32595
QB,24,5,30,9,1656
QB,24,1,6,5,1583
QB,24,5,21,7,36
QB,24,5,25,7,20
QB,24,3,26,11,36
QB,24,3,28,8,210
QB,24,4,26,4,251
QB,24,2,13,8,224
QB,24,2,19,7,33
QB,24,3,19,14,64
QB,24,3,17,14,8
QB,24,8,6,14,37
QB,24,3,22,5,3027
QB,24,8,19,6,676
QB,24,6,6,12,64
QB,24,6,18,9,1512
QB,24,5,10,4,347
QB,24,5,22,9,1655
QB,24,5,15,6,616
QB,24,8,13,6,650
QB,24,5,13,7,34
QB,24,2,10,4,121
QB,24,5,27,12,30
QB,24,5,19,12,22
QB,24,2,4,11,17
QB,24,2,1,2,33252
QB,24,4,8,5,3240
QB,24,6,22,14,25
QB,24,1,26,5,3057
QB,24,3,9,4,161
QB,24,2,9,8,279
QB,24,2,26,4,343
QB,24,6,7,10,17
QB,24,3,1,4,207
QB,24,3,31,12,32
QB,24,5,21,11,33
QB,24,5,4,1,86
QB,24,7,18,12,72
QB,24,4,22,3,3062
QB,24,4,25,3,5957
QB,24,8,26,9,1572
QB,24,6,7,11,27
QB,24,7,23,14,33
QB,24,4,30,6,604
QB,24,2,7,8,274
QB,24,2,23,7,57
QB,24,2,17,3,4324
QB,24,7,29,5,3228
QB,24,4,11,2,28615
QB,24,4,4,2,28919
QB,24,1,18,9,1531
QB,24,4,25,6,606
QB,24,1,25,6,592
QB,24,8,30,1,110
QB,24,1,29,12,24
QB,24,6,28,1,138
QB,24,6,5,10,10
QB,24,8,30,4,287
QB,24,2,21,7,54
QB,24,4,29,11,23
QB,24,5,20,10,24
QB,24,4,27,2,35828
QB,24,3,13,2,26602
QB,24,7,1,9,1477
QB,24,6,13,3,5871
QB,24,1,28,5,862
QB,24,8,12,9,1471
QB,24,6,28,5,3442
QB,24,4,3,4,193
QB,24,3,15,5,3014
QB,24,4,3,8,224
QB,24,3,17,8,89
QB,24,2,20,7,69
QB,24,4,6,9,578
QB,24,2,11,7,19
QB,24,7,5,10,10
QB,24,3,9,14,14
QB,24,7,20,10,3
QB,24,7,26,2,28295
QB,24,4,28,3,3734
QB,24,4,25,2,29285
QB,24,4,11,9,1448
QB,24,3,12,6,603
QB,24,1,19,5,2822
QB,24,6,27,8,231
QB,24,8,21,12,78
QB,24,2,27,6,684
QB,24,5,23,4,303
QB,24,2,12,8,219
QB,24,6,20,7,40
QB,24,8,10,8,172
QB,24,8,26,11,27
QB,24,2,3,11,22
QB,24,5,29,1,128
QB,24,6,23,14,21
QB,24,8,8,11,40
QB,24,5,20,12,31
QB,24,4,9,14,15
QB,24,3,3,7,20
QB,24,8,7,7,32
QB,24,3,19,2,26248
QB,24,1,23,9,1478
QB,24,5,15,3,5657
QB,24,6,15,3,4339
QB,24,7,25,9,1642
QB,24,5,7,4,228
QB,24,8,9,7,45
QB,24,3,25,8,176
QB,24,5,31,14,129
QB,24,3,25,6,562
QB,24,2,8,8,291
QB,24,3,28,6,577
QB,24,2,27,4,217
QB,24,3,12,1,78
QB,24,1,9,1,29
QB,24,7,11,8,76
QB,24,3,18,1,63
QB,24,4,1,11,29
QB,24,3,17,7,15
QB,24,1,23,2,32451
QB,24,1,1,11,10
QB,24,4,1,2,29223
QB,24,1,9,3,6257
QB,24,5,4,4,178
QB,24,1,15,9,1114
QB,24,3,2,9,620
QB,24,7,29,9,1409
QB,24,2,4,14,37
QB,24,6,28,4,249
QB,24,1,15,4,182
QB,24,7,29,12,38
QB,24,1,5,4,179
QB,24,7,11,14,69
QB,24,4,1,5,3147
QB,24,6,25,2,32569
QB,24,8,13,3,5526
QB,24,8,29,5,4098
QB,24,4,2,3,5478
QB,24,2,3,7,26
QB,24,2,27,7,38
QB,24,7,7,9,403
QB,24,5,7,5,3494
QB,24,5,2,12,46
QB,24,5,18,1,78
QB,24,6,9,1,103
QB,24,3,3,12,30
QB,24,6,2,11,10
QB,24,3,9,11,24
QB,24,7,1,10,15
QB,24,8,16,10,15
QB,24,6,10,10,18
QB,24,6,30,2,39071
QB,24,3,27,2,27526
QB,24,2,6,6,635
QB,24,8,13,9,1562
QB,24,3,8,6,581
QB,24,5,31,7,47
QB,24,6,29,3,4550
QB,24,3,1,6,666
QB,25,2,11,2,11219
QB,24,3,7,8,273
QB,24,2,5,1,48
QB,24,3,7,12,55
QB,24,1,2,10,20
QB,24,1,29,11,26
QB,24,2,22,3,6350
QB,24,7,27,2,35623
QB,24,4,8,3,5575
QB,24,2,8,6,628
QB,24,3,14,5,3338
QB,24,6,6,9,1610
QB,24,3,22,1,45
QB,24,8,12,11,27
QB,24,3,14,1,112
QB,24,1,27,1,56
QB,24,4,11,12,44
QB,24,5,12,2,35273
QB,24,1,7,3,3528
QB,24,3,18,5,3204
QB,24,7,13,6,210
QB,24,7,7,6,88
QB,24,6,19,6,644
QB,24,7,17,4,268
QB,24,2,11,4,138
QB,24,8,19,8,187
QB,25,2,9,2,6812
QB,25,1,27,2,10870
QB,24,4,13,9,10
QB,24,5,7,2,29774
QB,24,7,30,5,3782
QB,24,6,18,5,3683
QB,24,4,9,4,206
QB,24,3,28,7,60
QB,24,6,22,12,26
QB,24,6,3,4,231
QB,24,4,30,4,180
QB,24,4,25,8,213
QB,24,2,18,4,169
QB,24,6,19,1,136
QB,24,5,9,11,7
QB,24,3,25,11,22
QB,24,7,2,14,27
QB,25,3,20,5,2075
QB,24,2,4,12,22
QB,24,6,24,2,31008
QB,24,8,10,2,38299
QB,24,7,11,2,14911
QB,24,8,15,7,52
QB,24,6,3,5,3504
QB,24,8,2,6,654
QB,24,7,19,6,698
QB,24,5,17,8,229
QB,24,4,30,1,103
QB,24,2,28,14,15
QB,24,2,3,14,15
QB,24,6,7,1,154
QB,24,8,13,10,21
QB,24,4,28,11,9
QB,24,2,2,2,32869
QB,24,3,11,5,3232
QB,24,2,21,3,6110
QB,24,4,23,6,226
QB,24,2,1,10,15
QB,24,7,2,12,54
QB,24,4,11,11,29
QB,24,7,26,12,51
QB,24,1,30,4,213
QB,24,8,11,8,87
QB,24,8,31,12,33
QB,24,5,25,6,231
QB,24,8,9,14,65
QB,24,2,18,14,13
QB,24,6,30,11,12
QB,24,8,15,2,32707
QB,24,1,15,3,5966
QB,24,3,14,3,5581
QB,24,8,14,5,3732
QB,24,7,14,3,3477
QB,24,6,6,5,3516
QB,24,3,23,9,577
QB,24,1,10,6,621
QB,24,2,15,5,3442
QB,24,3,29,6,545
QB,24,6,27,4,316
QB,24,3,27,10,16
QB,24,6,8,4,217
QB,24,7,12,8,282
QB,24,5,21,4,236
QB,24,1,7,9,481
QB,24,2,24,12,30
QB,24,4,1,8,182
QB,24,3,24,7,18
QB,24,5,24,14,35
QB,24,4,2,10,15
QB,24,1,21,1,13
QB,24,8,3,11,24
QB,24,1,30,2,32067
QB,24,1,13,2,37021
QB,24,6,17,2,33814
QB,24,1,30,3,6335
QB,24,8,29,2,30779
QB,24,5,6,3,6044
QB,24,6,5,3,5950
QB,24,6,2,9,255
QB,24,7,26,9,1490
QB,24,1,16,6,560
QB,24,4,8,4,243
QB,24,4,3,9,1329
QB,24,5,30,4,264
QB,24,6,22,1,108
QB,24,7,2,8,226
QB,24,6,19,12,57
QB,24,8,27,12,73
QB,24,5,30,10,18
QB,25,1,15,2,11288
QB,24,7,14,8,72
QB,24,4,22,14,8
QB,24,2,22,14,25
QB,24,2,3,2,38166
QB,24,8,19,5,3830
QB,24,5,24,3,5542
QB,24,8,10,3,4070
QB,24,6,22,9,649
QB,24,3,25,1,58
QB,24,1,12,6,660
QB,25,2,7,3,1858
QB,24,4,11,14,19
QB,24,2,16,5,3288
QB,24,3,7,9,1472
QB,24,5,13,9,1410
QB,24,6,10,4,280
QB,24,1,3,10,13
QB,24,8,20,12,69
QB,24,7,18,4,452
QB,24,1,11,8,284
QB,24,7,18,7,44
QB,24,4,29,7,39
QB,24,5,23,14,22
QB,24,3,25,12,28
QB,24,7,26,11,38
QB,24,3,1,11,38
QB,24,8,17,12,42
QB,24,7,8,2,33300
QB,24,3,18,3,5727
QB,24,4,3,3,5558
QB,24,4,11,3,5567
QB,24,5,20,5,3368
QB,24,1,11,9,1479
QB,24,4,9,9,1424
QB,24,7,27,7,31
QB,24,8,9,4,271
QB,24,7,30,1,112
QB,24,8,12,1,125
QB,24,2,13,12,41
QB,24,8,22,1,118
QB,24,5,13,12,31
QB,24,2,7,1,67
QB,24,6,21,12,57
QB,24,3,4,7,46
QB,24,7,1,11,27
QB,24,8,14,1,121
QB,24,3,12,3,5517
QB,24,8,24,3,4208
QB,24,2,28,6,670
QB,24,1,26,12,40
QB,24,6,29,7,32
QB,24,7,1,4,266
QB,24,4,6,8,143
QB,24,8,5,7,45
QB,24,6,23,1,100
QB,24,2,26,12,34
QB,24,6,27,12,55
QB,24,8,19,12,33
QB,24,5,13,2,29369
QB,24,1,29,4,183
QB,24,3,21,6,594
QB,24,2,29,12,19
QB,24,7,27,6,290
QB,24,6,13,11,32
QB,24,6,4,14,86
QB,24,8,25,11,16
QB,24,6,3,10,23
QB,24,2,11,12,20
QB,24,5,3,10,24
QB,24,1,22,10,29
QB,24,3,25,2,28179
QB,24,3,15,2,26742
QB,24,8,22,2,31973
QB,24,7,31,2,30502
QB,24,6,26,5,3368
QB,24,5,15,2,27463
QB,24,7,28,9,435
QB,24,6,4,3,5747
QB,24,1,29,5,3219
QB,24,2,19,5,2778
QB,24,8,5,6,640
QB,24,6,17,5,3535
QB,24,6,11,9,1499
QB,24,2,5,8,212
QB,24,7,31,9,1494
QB,24,8,3,6,278
QB,24,2,5,6,626
QB,24,8,8,1,57
QB,24,7,23,11,43
QB,24,4,9,12,34
QB,24,2,17,9,542
QB,24,7,14,1,127
QB,24,7,8,4,250
QB,24,8,10,10,6
QB,24,8,29,14,127
QB,24,2,6,10,10
QB,24,4,24,11,37
QB,24,6,17,10,20
QB,24,1,10,2,32640
QB,24,3,22,2,28372
QB,24,2,5,2,33211
QB,24,7,17,9,1595
QB,24,2,4,3,3611
QB,24,6,8,5,1931
QB,24,7,16,1,156
QB,24,8,29,8,278
QB,24,6,24,14,275
QB,24,4,25,14,172
QB,24,4,6,4,176
QB,24,4,1,14,15
QB,24,1,23,1,43
QB,24,3,20,14,23
QB,24,2,20,5,3321
QB,24,3,24,2,34430
QB,24,7,11,3,2214
QB,24,7,26,5,3428
QB,24,8,8,6,597
QB,24,2,14,5,3157
QB,24,5,15,7,49
QB,24,5,31,9,1513
QB,24,3,26,14,24
QB,24,2,18,8,87
QB,24,8,31,7,28
QB,24,1,4,11,33
QB,24,6,23,6,114
QB,24,5,1,12,37
QB,24,2,17,2,36897
QB,24,5,2,9,1457
QB,24,1,8,3,6244
QB,24,3,30,3,3734
QB,24,4,2,6,544
QB,24,2,3,9,618
QB,24,3,30,1,62
QB,24,5,20,11,23
QB,24,3,11,7,37
QB,24,3,13,4,243
QB,24,5,11,14,17
QB,25,2,16,2,14857
QB,25,2,21,3,2001
QB,24,2,6,2,32325
QB,24,3,10,5,919
QB,24,5,17,3,5299
QB,24,4,27,5,1842
QB,24,7,9,9,1546
QB,24,1,30,6,740
QB,24,3,1,3,6048
QB,24,8,3,8,137
QB,24,5,25,1,126
QB,24,7,16,10,26
QB,24,5,7,1,141
QB,24,6,9,4,197
QB,24,5,3,14,29
QB,24,7,7,7,8
QB,24,5,30,12,63
QB,24,1,6,7,39
QB,24,3,18,14,21
QB,24,1,10,10,8
QB,24,3,15,12,27
QB,24,7,13,10,12
QB,24,7,2,11,43
QB,24,4,30,2,30418
QB,24,6,12,5,3478
QB,24,4,11,5,3305
QB,24,5,20,3,5851
QB,24,5,17,6,597
QB,24,7,5,5,2758
QB,24,2,29,6,643
QB,24,2,7,9,1453
QB,24,7,26,1,177
QB,24,2,1,11,44
QB,24,8,18,1,62
QB,24,2,22,11,33
QB,24,1,15,11,16
QB,24,3,26,12,29
QB,24,2,19,9,1043
QB,24,1,2,3,6123
QB,24,6,5,4,292
QB,24,3,13,6,666
QB,24,3,28,4,226
QB,24,4,23,8,73
QB,25,1,12,3,1333
QB,24,6,1,4,5
QB,24,3,16,2,32734
QB,24,1,9,2,29930
QB,24,4,12,3,5362
QB,24,3,30,2,31732
QB,24,6,10,3,6303
QB,24,2,5,3,6533
QB,24,8,3,9,721
QB,24,1,30,9,1411
QB,24,3,18,6,596
QB,24,7,20,9,780
QB,24,1,30,12,58
QB,24,8,26,12,45
QB,24,7,1,14,41
QB,24,4,13,3,20
QB,24,4,24,9,1424
QB,24,4,2,9,1393
QB,24,6,6,1,66
QB,24,2,13,5,2505
QB,24,7,28,5,1129
QB,24,6,26,8,261
QB,24,1,11,11,33
QB,24,4,5,1,65
QB,24,7,10,3,239
QB,24,2,14,12,43
QB,24,7,16,11,37
QB,24,3,14,7,50
QB,25,3,16,2,19397
QB,24,4,29,2,30494
QB,24,8,9,2,32276
QB,24,1,22,2,33182
QB,24,4,30,9,1343
QB,24,1,31,6,680
QB,24,5,29,4,353
QB,24,5,29,11,32
QB,24,6,2,6,61
QB,24,6,25,1,139
QB,24,1,27,12,34
QB,24,1,14,8,110
QB,24,5,26,11,11
QB,24,3,26,2,28029
QB,24,3,10,9,423
QB,24,1,20,3,4282
QB,24,6,5,6,606
QB,24,5,5,9,462
QB,24,3,22,6,595
QB,24,5,17,5,3246
QB,24,8,4,5,1168
QB,24,4,30,5,3244
QB,24,8,24,9,757
QB,24,2,22,9,1500
QB,24,8,9,6,597
QB,24,1,15,6,516
QB,24,8,1,14,167
QB,24,1,31,1,41
QB,24,5,15,1,53
QB,24,1,7,11,6
QB,24,6,24,8,180
QB,24,2,22,7,44
QB,24,7,6,1,90
QB,24,4,3,7,46
QB,24,7,17,10,13
QB,24,4,4,9,1406
QB,24,6,17,9,1501
QB,24,6,3,3,5717
QB,24,4,22,2,17307
QB,24,5,3,11,35
QB,24,8,14,9,1651
QB,24,1,6,3,4013
QB,24,7,7,5,1003
QB,24,3,16,9,589
QB,24,1,30,8,288
QB,24,1,10,12,19
QB,24,2,25,8,82
QB,24,1,8,12,37
QB,24,3,9,1,34
QB,24,3,3,14,7
QB,24,2,18,1,19
QB,24,7,9,2,26094
QB,24,7,9,4,355
QB,24,5,5,6,111
QB,24,2,3,6,232
QB,24,2,23,8,251
QB,24,1,6,12,22
QB,24,6,4,12,54
QB,24,3,9,6,220
QB,25,3,15,2,15532
QB,24,6,30,7,16
QB,24,6,11,11,37
QB,24,5,15,10,14
QB,25,1,28,2,11241
QB,24,2,20,13,3
QB,24,1,4,2,32716
QB,24,6,22,5,1996
QB,24,8,30,14,92
QB,24,7,25,6,750
QB,24,4,3,6,588
QB,24,5,30,8,242
QB,24,3,7,10,22
QB,24,2,25,6,87
QB,24,3,18,7,49
QB,25,1,20,2,11490
QB,24,1,22,1,31
QB,24,5,21,14,16
QB,24,7,1,7,43
QB,24,5,28,14,54
QB,24,1,6,8,159
QB,24,3,30,11,17
QB,24,4,30,14,27
QB,24,6,14,7,43
QB,24,1,29,3,6349
QB,24,4,25,5,3194
QB,24,7,12,2,33283
QB,24,5,30,2,29309
QB,24,2,10,2,40261
QB,24,1,23,3,6551
QB,24,2,18,3,3781
QB,24,3,18,8,191
QB,24,5,18,6,219
QB,24,1,12,9,1470
QB,24,1,6,1,22
QB,25,2,6,2,11297
QB,25,1,10,2,12461
QB,24,5,4,14,13
QB,24,3,29,5,2734
QB,24,3,5,5,2863
QB,24,1,17,8,273
QB,24,8,4,4,216
QB,24,6,15,4,261
QB,24,8,19,11,23
QB,24,6,27,10,20
QB,24,4,28,7,26
QB,24,7,20,2,37359
QB,24,3,5,2,27555
QB,24,6,9,5,1156
QB,24,7,11,5,1156
QB,24,5,4,8,145
QB,24,6,17,1,137
QB,24,2,16,14,65
QB,24,5,31,8,238
QB,24,6,7,8,231
QB,24,4,6,1,68
QB,25,2,21,2,12327
QB,25,2,22,3,1633
QB,24,4,2,2,27921
QB,24,3,19,9,1477
QB,24,2,25,3,3717
QB,24,8,12,8,212
QB,24,1,4,4,182
QB,24,1,20,8,157
QB,24,8,1,11,47
QB,24,8,13,8,280
QB,24,5,15,12,37
QB,24,4,23,11,6
QB,24,8,5,14,102
QB,24,1,23,12,51
QB,24,3,14,11,25
QB,24,4,26,5,3055
QB,24,7,17,7,38
QB,24,6,30,5,1225
QB,24,7,25,4,356
QB,24,7,23,8,260
QB,24,2,15,8,243
QB,24,4,4,8,273
QB,24,5,19,4,173
QB,24,1,18,1,26
QB,24,3,26,1,68
QB,24,2,18,11,14
QB,24,4,13,5,14
QB,25,3,28,4,55
QB,24,7,5,14,22
QB,24,5,1,3,6364
QB,24,6,28,2,34777
QB,24,4,26,2,32234
QB,24,1,17,2,32086
QB,24,5,9,5,1329
QB,24,2,20,6,690
QB,24,6,21,7,50
QB,24,2,22,8,248
QB,24,8,7,8,246
QB,24,7,13,1,84
QB,24,2,5,14,32
QB,24,3,25,4,219
QB,24,8,27,4,245
QB,24,2,4,8,74
QB,24,8,27,1,150
QB,24,4,10,8,258
QB,25,2,5,5,2260
QB,24,2,29,14,93
QB,24,7,7,8,89
QB,24,7,3,12,36
QB,25,3,11,2,11271
QB,24,1,2,2,32723
QB,24,5,15,5,3062
QB,24,7,27,9,736
QB,24,7,22,6,691
QB,24,1,27,6,256
QB,24,3,12,12,34
QB,24,8,20,4,266
QB,24,4,26,11,31
QB,24,5,19,11,15
QB,24,6,7,12,39
QB,24,3,18,2,28705
QB,24,3,1,5,3300
QB,24,6,4,2,29034
QB,24,8,30,3,5414
QB,24,6,7,3,5857
QB,24,4,29,3,5741
QB,24,3,17,4,144
QB,24,3,13,8,246
QB,24,8,31,8,175
QB,24,3,26,7,48
QB,24,7,31,7,46
QB,24,1,16,1,20
QB,24,7,1,12,47
QB,24,7,27,10,10
QB,24,2,9,2,33950
QB,24,8,28,2,32636
QB,24,2,26,3,6557
QB,24,4,2,8,237
QB,24,6,13,8,242
QB,24,5,15,9,1487
QB,24,2,26,8,210
QB,24,1,16,8,210
QB,24,4,10,4,201
QB,24,5,17,4,306
QB,24,6,15,6,280
QB,24,6,19,10,15
QB,24,6,24,12,36
QB,24,5,6,14,104
QB,24,8,21,7,37
QB,24,3,27,1,39
QB,24,2,19,11,26
QB,24,5,21,10,19
QB,24,1,9,7,54
QB,24,8,2,10,23
QB,24,2,14,10,12
QB,24,6,11,10,14
QB,24,3,31,2,35268
QB,24,1,27,2,35991
QB,24,1,30,5,3400
QB,24,7,1,5,3430
QB,24,4,4,6,597
QB,24,6,11,6,658
QB,24,1,30,14,57
QB,24,5,9,8,82
QB,24,7,7,1,94
QB,24,6,25,11,41
QB,25,1,22,3,1980
QB,24,2,23,11,36
QB,24,1,24,10,37
QB,24,6,29,2,39200
QB,24,2,18,2,39256
QB,24,6,9,3,3914
QB,24,5,20,9,1434
QB,24,5,1,9,1447
QB,24,2,15,9,1508
QB,24,5,21,6,687
QB,24,2,19,4,198
QB,24,3,20,8,261
QB,24,2,1,6,694
QB,24,2,6,7,47
QB,24,5,8,9,426
QB,24,7,14,12,29
QB,24,4,9,11,37
QB,24,6,18,7,52
QB,24,3,16,7,26
QB,24,5,25,8,159
QB,24,4,6,12,20
QB,24,5,1,10,25
QB,24,2,9,1,59
QB,24,1,23,11,37
QB,24,4,10,7,48
QB,24,5,25,2,33818
QB,24,2,21,14,96
QB,24,5,31,6,674
QB,24,5,23,6,684
QB,24,5,20,6,663
QB,24,6,29,14,16
QB,24,1,21,6,86
QB,24,8,26,7,50
QB,24,7,28,6,85
QB,24,8,17,7,32
QB,24,1,29,10,28
QB,24,2,14,11,35
QB,24,4,8,2,28262
QB,24,5,28,5,3505
QB,24,7,13,2,37514
QB,24,6,16,9,402
QB,24,7,2,2,31399
QB,24,4,13,2,385
QB,24,6,16,4,158
QB,24,5,1,7,43
QB,24,6,18,6,683
QB,24,3,5,8,264
QB,24,6,12,7,45
QB,24,7,3,11,33
QB,24,1,28,7,37
QB,24,7,28,14,40
QB,24,5,2,11,31
QB,24,4,27,14,17
QB,24,8,5,3,5860
QB,24,7,29,2,26707
QB,24,8,6,2,32511
QB,24,1,4,3,6400
QB,24,3,21,5,3188
QB,24,6,3,9,1502
QB,24,3,9,9,604
QB,24,2,26,9,1383
QB,24,3,17,9,451
QB,24,8,15,12,69
QB,24,5,5,4,173
QB,24,2,15,4,233
QB,24,6,26,10,21
QB,24,5,24,4,268
QB,24,8,9,1,69
QB,24,1,4,6,722
QB,24,5,18,3,4006
QB,24,5,22,3,5750
